business_id,name,address,city,state,type,statut,date_statut,latitude,longitude,x,y,gps,original_gps,corrected,correction_method
131804,9530-6601 QUEBEC INC (RESTAURANT SHAMDONI),1929   Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Restaurant,En traitement,20250319,45.492445,-73.580867,298479.36,5039172.21,"45.492538,-73.5809658","45.492538,-73.5809658",False,
131805,9406-9580 QUEBEC INC,2079   Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Restaurant,En traitement,20250319,45.491514,-73.581962,298393.66,5039068.83,"45.4915587,-73.5823896","45.4915587,-73.5823896",False,
131806,9404-0540 QUEBEC INC (RESTAURANT CHEZ HE),2162   Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Restaurant,En traitement,20250319,45.490732,-73.582878,298321.98,5038982.0,"45.4905427,-73.5827306","45.4905427,-73.5827306",False,
131807,9534-6532 QUEBEC INC,2485   Rue De Salaberry ,Montréal,"Québec, Canada",Pâtisserie/Boulangerie,En traitement,20250319,45.538607,-73.698426,289303.57,5044318.24,"45.5386881,-73.6990007","45.5386881,-73.6990007",False,
132184,CAFE LA FEUILLE VERTE,370   Rue Marie-Anne Est,Montréal,"Québec, Canada",Restaurant,Ouvert,20250619,45.522735,-73.580702,298495.66,5042538.43,"45.5226543,-73.5806826","45.5226543,-73.5806826",False,
132186,9458-7722 QUEBEC INC.,156   Rue Prince-Arthur Est,Montréal,"Québec, Canada",Restaurant,En traitement,20250606,45.515356,-73.5713,299229.38,5041717.66,"45.5153663,-73.5711297","45.5153663,-73.5711297",False,
132187,LE GROUPE RESTOS PLAISIRS INC. (LE COCHON DINGUE QUARTIER DES SPECTACLES),320   Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Restaurant,En traitement,20250606,45.506378,-73.566878,299574.07,5040719.61,"45.5063641,-73.5666644","45.5063641,-73.5666644",False,
132189,AVEC PLAISIRS CHEFS TRAITEURS,827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250606,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132190,ASHTON (EVS),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250606,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132191,ALIMENTS MARTEL (EVS),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250606,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132192,MAISON SMOKIES CHARCUTERIE (CAMION PLAQUE:L989813) (EVS),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250606,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132193,RESTAURANT LA BANQUISE (EVS),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250606,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132194,ROADGER'S INC. (ERABLE ROUGE) (EVS)(L981226),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250606,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132195,POISSONNERIE-BISTRO OLYNICKS (EVS),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250606,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132196,CRUDESSENCE (EVS),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250606,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132197,(SECOND CUP) FOODTASTIC (EVS),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250606,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132198,LES ROTISSERIE PIRI-PIRI (EVS),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250606,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132199,BLUEPEARL DISTILLERY (EVS),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250606,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132266,JOJO PIZZERIA,355   Rue Bernard Ouest,Montréal,"Québec, Canada",Restaurant,Ouvert,20250611,45.523535,-73.605652,296546.73,5042629.55,"45.5235196,-73.6059134","45.5235196,-73.6059134",False,
132523,LES ALIMENTS DUNN'S FAMOUS INC.,1249   Rue Metcalfe ,Montréal,"Québec, Canada",Restaurant,Ouvert,20250630,45.500614,-73.572005,299172.89,5040079.39,"45.5005463,-73.5716378","45.5005463,-73.5716378",False,
132528,MOI D'ABORD,251   Rue Rachel Est,Montréal,"Québec, Canada",Magasin à rayons,Ouvert,20250630,45.520326,-73.579523,298587.48,5042270.58,"45.5204537,-73.5796279","45.5204537,-73.5796279",False,
131964,BAGEL ROYALE,9020   Boulevard Maurice-Duplessis ,Montréal,"Québec, Canada",Restaurant,Ouvert,20250424,45.643087,-73.574109,299023.07,5055912.82,"45.642634,-73.5742391","45.642634,-73.5742391",False,
131651,INSTITUT DE RECHERCHES CLINIQUES DE MONTREAL,110   Avenue Pins Ouest,Montréal,"Québec, Canada",Cafétéria,Ouvert,20250505,45.513751,-73.576184,298847.62,5041539.67,"45.513559,-73.5761419","45.513559,-73.5761419",False,
131948,DEPANNEUR MC PLUS,16275   Rue Sherbrooke Est,Montréal,"Québec, Canada",Épicerie avec préparation,Ouvert,20250423,45.698279,-73.487628,305763.51,5062043.95,"45.6985381,-73.487661","45.6985381,-73.487661",False,
131949,OLENI FARM,515   Rue Deslauriers ,St-Laurent,"Québec, Canada",Distributeur en gros de fruits et légumes frais,En traitement,20250423,45.524263,-73.664983,291912.1,5042718.22,"45.5246659,-73.6646695","45.5246659,-73.6646695",False,
131950,DISTRIBUTION PRIXMIUM,435   Rue Deslauriers ,St-Laurent,"Québec, Canada",Distributeur en gros de fruits et légumes frais,En traitement,20250423,45.523862,-73.663576,292021.9,5042673.49,"45.5243553,-73.6617675","45.5243553,-73.6617675",False,
131951,BANQUE ALIMENTAIRE CHAPI CHAPO,7472 A  Boulevard Maurice-Duplessis ,Montréal,"Québec, Canada",Organisme d'aide alimentaire,Ouvert,20250609,45.625101,-73.599392,297049.68,5053916.16,"45.6221974,-73.604831","45.6221974,-73.604831",False,
131952,VOLAILLES MARVID,5671   Boulevard Industriel ,Montréal-Nord,"Québec, Canada",Distributeur en gros de produits carnés,Sous inspection fédérale,20250423,45.60216,-73.617179,295659.02,5051368.53,"45.602205,-73.6176029","45.602205,-73.6176029",False,
131953,INDIA GATE CUISINE,170   Rue Beaubien Est,Montréal,"Québec, Canada",Restaurant,En traitement,20250423,45.531663,-73.607152,296430.72,5043532.96,"45.5316311,-73.6070139","45.5316311,-73.6070139",False,
131954,HOTEL SONOLUX,225   Rue Saint-Jacques ,Montréal,"Québec, Canada",Restaurant,En traitement,20250423,45.503794,-73.55852,300226.93,5040431.96,"48.8435829,2.3417819","48.8435829,2.3417819",False,
131955,RESTAURANT VERANDA,295   Rue Saint-Paul Est,Montréal,"Québec, Canada",Restaurant,En traitement,20250423,45.508497,-73.552045,300733.28,5040954.28,"45.5083327,-73.5522724","45.5083327,-73.5522724",False,
131956,IRU IZAKAYA,1230   Rue Jeanne-Mance ,Montréal,"Québec, Canada",Restaurant,En traitement,20250423,45.506826,-73.565495,299682.19,5040769.3,"46.0341794,-73.1305202","46.0341794,-73.1305202",False,
131957,ARAHOVA SOUVLAKI,2000   Rue Saint-Denis ,Montréal,"Québec, Canada",Restaurant,Ouvert,20250423,45.515986,-73.565419,299688.97,5041787.26,"45.5158701,-73.5655174","45.5158701,-73.5655174",False,
131958,LA BELLE PROVINCE,1801   Rue Ontario Est,Montréal,"Québec, Canada",Restaurant,Ouvert,20250423,45.525907,-73.559399,300160.12,5042889.41,"45.526038,-73.5594601","45.526038,-73.5594601",False,
131959,CENTRE D'ENTRAIDE AUX FAMILLES (CEAF),8280   Boulevard Gouin Est,Montréal,"Québec, Canada",Organisme d'aide alimentaire,En traitement,20250423,45.644801,-73.595358,297366.89,5056105.1,"45.6445478,-73.5953033","45.6445478,-73.5953033",False,
131960,FRITE ALORS!,171   Rue Villeray ,Montréal,"Québec, Canada",Restaurant,Ouvert,20250423,45.538775,-73.624179,295102.08,5044325.25,"45.5387281,-73.6243587","45.5387281,-73.6243587",False,
131965,MASA,5489   Avenue Victoria ,Montréal,"Québec, Canada",Restaurant,Ouvert,20250424,45.491539,-73.6313,294537.32,5039076.81,"45.4916547,-73.6311597","45.4916547,-73.6311597",False,
132073,GARDERIE LES PETITS DEBUTANTS INC.,19   Promenade Ronald ,Montréal-Ouest,"Québec, Canada",Garderie,Ouvert,20250507,45.450303,-73.636973,294086.08,5034494.96,"45.4501657,-73.6379735","45.4501657,-73.6379735",False,
132094,RESTAURANT EL PASTAMAN SAINT-DENIS INC.,1212   Rue Saint-Denis ,Montréal,"Québec, Canada",Restaurant,Ouvert,20250513,45.513097,-73.559082,300183.79,5041465.87,"45.3877673,-71.9194701","45.3877673,-71.9194701",False,
132099,PAVILLON MAISONNEUVE (DISTRIBUTRICE),5415   Boulevard Assomption ,Montréal,"Québec, Canada",Distributrice automatique,En traitement,20250515,45.573309,-73.559408,300163.29,5048157.28,"45.5741258,-73.5593746","45.5741258,-73.5593746",False,
132100,CHEZ CORNICHON (DOMICILE PRIVÉ),4747   Avenue 6e ,Montréal,"Québec, Canada",Cuisine domestique,Ouvert,20250515,45.545877,-73.567532,299526.63,5045109.24,"45.546047,-73.567581","45.546047,-73.567581",False,
132101,RESIDENCE DE L'AMITIE,9167   Boulevard Gouin Ouest,Montréal,"Québec, Canada",Résidence de personnes âgées,Ouvert,20250515,45.516138,-73.745607,285611.24,5041831.45,"45.5163498,-73.7477029","45.5163498,-73.7477029",False,
132102,RESTAURANT LANGOUSTINE,1999   Boulevard Henri-Bourassa Est,Montréal,"Québec, Canada",Restaurant,En traitement,20250515,45.572039,-73.657696,292491.77,5048026.58,"45.5719467,-73.6580189","45.5719467,-73.6580189",False,
132103,DÉPANNEUR MIKA,1837   Avenue Laurier Est,Montréal,"Québec, Canada",Épicerie avec préparation,En traitement,20250515,45.536323,-73.580008,298551.34,5044048.42,"45.5363808,-73.5801887","45.5363808,-73.5801887",False,
132106,BBAGELS 945 MONT-ROYAL,945   Avenue Mont-Royal Est,Montréal,"Québec, Canada",Boulangerie,Ouvert,20250604,45.526969,-73.580179,298537.02,5043008.89,,,False,
132107,BRULERIE ST-DENIS,1648   Avenue Mont-Royal Est,Montréal,"Québec, Canada",Restaurant,Ouvert,20250523,45.532249,-73.575214,298925.35,5043595.28,,,False,
130963,PREZZE MOLLO (9515-4084 QUEBEC INC.),5455   Avenue De Gaspé ,Montréal,"Québec, Canada",Restaurant,Ouvert,20250520,45.527475,-73.597046,297219.5,5043066.6,"45.5271882,-73.5956384","45.5271882,-73.5956384",False,
132135,WEST ISLAND PIZZA,1802   Boulevard Sunnybrooke ,Dollard-des-Ormeaux,"Québec, Canada",Restaurant,Ouvert,20250527,45.501767,-73.78754,282329.38,5040245.28,"45.5021252,-73.7880716","45.5021252,-73.7880716",False,
131414,BLEU & PERSILLE (ANGUS),2600  130 Rue William-Tremblay ,Montréal,"Québec, Canada",Restaurant,Ouvert,20250218,45.542466,-73.564717,299746.16,5044729.98,"45.5467157,-73.5623323","45.5467157,-73.5623323",False,
131270,CSH MILE-END,7335   Rue Mile End ,Montréal,"Québec, Canada",Restaurant,Ouvert,20250602,45.532182,-73.623288,295170.53,5043592.48,"45.5311215,-73.5925466","45.5311215,-73.5925466",False,
132166,MICROBRASSERIE FOLKLORE,133   Avenue Labrosse ,Pointe-Claire,"Québec, Canada",Brasserie,Ouvert,20250603,45.476474,-73.817513,279975.93,5037443.28,"45.476673,-73.8181975","45.476673,-73.8181975",False,
132188,MARCHE RDP  (GENERAL),827  EVES03 Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250606,45.549416,-73.634974,294260.97,5045509.13,,,False,
132270,DILALLO BURGER (EVS) SENNA,827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250612,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132271,MR.PRETZEL'S (EVS),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250612,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132272,HILTON GARDEN INN AEROPORT DE MONTREAL (CUISINE),7880   Chemin Côte-de-Liesse ,St-Laurent,"Québec, Canada",Restaurant,Ouvert,20250612,45.477675,-73.702051,289003.43,5037547.51,"44.1031093,5.123282","44.1031093,5.123282",False,
132273,ASHTON LA BANQUISE (EVS),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250612,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132274,SLICE ET SODA,827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250612,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132275,COLOMBUS CAFE,827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250612,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132279,ASH CUISINE (EVS),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250612,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132282,BASSE NUTS (EVS),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250612,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132283,LES FERMES LUFA (EVS),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250612,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132284,LES DISTRIBUTIONS SHAWBRIDGE,827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250612,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132286,OH MON KOPO (EVS),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250612,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132300,LES ALIMENTS ANITA (EVS),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250612,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132301,YOSHI SUSHI,1601   Avenue Laurier Est,Montréal,"Québec, Canada",Restaurant,Ouvert,20250612,45.535171,-73.582177,298381.86,5043920.52,"45.5352766,-73.5822633","45.5352766,-73.5822633",False,
132302,TIM HORTONS,625   Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Restaurant,Ouvert,20250619,45.503708,-73.569263,299387.47,5040423.03,"45.5037392,-73.5695068","45.5037392,-73.5695068",False,
132303,LA CABANE A CHICHIS,1000   Rue De La Gauchetière Ouest,Montréal,"Québec, Canada",Boucherie-épicerie,En traitement,20250613,45.498531,-73.566914,299570.54,5039847.63,"45.4984211,-73.5666994","45.4984211,-73.5666994",False,
132304,9524-0412 QUEBEC INC.,727   Rue William ,Montréal,"Québec, Canada",Restaurant,En traitement,20250613,45.498111,-73.557965,300269.86,5039800.36,"45.4984196,-73.5583376","45.4984196,-73.5583376",False,
132305,STRUCTURE TORREFACTEURS INC.,612   Rue Saint-Jacques ,Montréal,"Québec, Canada",Restaurant,En traitement,20250613,45.500905,-73.560753,300052.22,5040111.05,"45.5009717,-73.5602388","45.5009717,-73.5602388",False,
132306,A & W #5263,1550   Boulevard De Maisonneuve Ouest,Montréal,"Québec, Canada",Restaurant,Ouvert,20250616,45.495949,-73.579293,298602.8,5039561.57,"45.4958579,-73.5787801","45.4958579,-73.5787801",False,
132308,A & W #5263,1550   Boulevard De Maisonneuve Ouest,Montréal,"Québec, Canada",Restaurant,Fermé,20250613,45.495949,-73.579293,298602.8,5039561.57,"45.4958579,-73.5787801","45.4958579,-73.5787801",False,
132310,9363-5324 QUEBEC INC. (I AM PHO),1662   Boulevard De Maisonneuve Ouest,Montréal,"Québec, Canada",Restaurant,Ouvert,20250630,45.494881,-73.580199,298531.83,5039442.88,"45.4948995,-73.5799701","45.4948995,-73.5799701",False,
132105,DAK HING BBQ,4705   Avenue Van Horne ,Montréal,"Québec, Canada",Restaurant mets pour emporter,Ouvert,20250515,45.49533,-73.636767,294110.75,5039498.76,"45.4952395,-73.6371219","45.4952395,-73.6371219",False,
131662,POULET ROUGE (SAINT-HENRI),3400   Rue Notre-Dame Ouest,Montréal,"Québec, Canada",Restaurant,Ouvert,20250516,45.480717,-73.578895,298632.26,5037868.8,"45.4805882,-73.5788579","45.4805882,-73.5788579",False,
131841,POULET ROUGE (SAUVE),1990   Rue Sauvé Ouest,Montréal,"Québec, Canada",Restaurant,En traitement,20250327,45.534055,-73.66587,291845.02,5043806.6,"45.5336687,-73.6649217","45.5336687,-73.6649217",False,
131843,CENTRE DE JOUR RESIDENCE ANGELICA,3395   Boulevard Gouin Est,Montréal-Nord,"Québec, Canada",Résidence de personnes âgées,Ouvert,20250327,45.589016,-73.65121,293001.51,5049912.27,"45.5892834,-73.6514774","45.5892834,-73.6514774",False,
132206,PIZZA PLAZA INC.,6700  105 Chemin Côte-des-Neiges ,Montréal,"Québec, Canada",Restaurant service rapide,Ouvert,20250604,45.502795,-73.636502,294132.88,5040328.28,"45.5017114,-73.6383573","45.5017114,-73.6383573",False,
132207,ISHA PATISSERIE BOULANGERIE INC.,10382   Boulevard Gouin Ouest,Roxboro,"Québec, Canada",Pâtisserie/Boulangerie,En traitement,20250610,45.509587,-73.802281,281180.68,5041118.51,"45.5095804,-73.803164","45.5095804,-73.803164",False,
132238,FOODTRUCK ACAI EXPRESS (RR5732P),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Camion-cuisine,Ouvert,20250611,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132245,MEXICAIN (EVS),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250611,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132250,ANDROS EL TACOS (CAMION PLAQUE RN6791C),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Camion-cuisine,Ouvert,20250624,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132255,MAQUIS YASOLO,827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250611,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132260,BISTRO SAQ VILLAGE GOURMAND (EVS),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250611,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132261,MANGUE ADRIANA GIL (EVS),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250611,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132262,JEFF PROULX HAMAN (LIMONADE) (EVS),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250611,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132263,RESTAURANT LA BOKITERIE (RR6312N EVS),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250611,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132264,AREPERA DU PLATEAU (EVS),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250611,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132265,ADONAI (EVS),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250611,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138","45.5495997,-73.6352138",False,
132522,CAFE COLOMBO (INSPIRATION),4254   Place Ostell ,Montréal,"Québec, Canada",Distributeur en gros de produits mixtes,Ouvert,20250630,45.502467,-73.65051,293038.12,5040293.79,"45.5023041,-73.6504136","45.5023041,-73.6504136",False,
